idx,account,tx_deg,tx_S,tx_B,tx_S_ratio,bhv_S,bhv_B,bhv_S_ratio,shift
345263,157:9000000004392808,1,1,0,1.0,8,2,0.8,-0.19999999999999996
345524,157:9000000004396260,1,1,0,1.0,5,5,0.5,-0.5
345525,157:9000000004396261,1,1,0,1.0,3,7,0.3,-0.7
345589,157:9000000004397134,1,1,0,1.0,7,3,0.7,-0.30000000000000004
345678,157:9000000004398973,3,1,2,0.3333333333333333,2,8,0.2,-0.1333333333333333
345679,157:9000000004398977,2,1,1,0.5,4,6,0.4,-0.09999999999999998
346073,157:9000000004405105,1,1,0,1.0,8,2,0.8,-0.19999999999999996
346107,157:9000000004405560,2,1,1,0.5,6,4,0.6,0.09999999999999998
346423,157:9000000004410725,1,1,0,1.0,6,4,0.6,-0.4
346432,157:9000000004410975,3,1,2,0.3333333333333333,7,3,0.7,0.36666666666666664
346456,157:9000000004411400,1,1,0,1.0,9,1,0.9,-0.09999999999999998
346477,157:9000000004411932,1,1,0,1.0,7,3,0.7,-0.30000000000000004
346544,157:9000000004413058,1,1,0,1.0,6,4,0.6,-0.4
346567,157:9000000004413350,1,1,0,1.0,7,3,0.7,-0.30000000000000004
346616,157:9000000004414274,1,1,0,1.0,10,0,1.0,0.0
346648,157:9000000004415006,1,1,0,1.0,7,3,0.7,-0.30000000000000004
346649,157:9000000004415014,2,2,0,1.0,9,1,0.9,-0.09999999999999998
346662,157:9000000004415152,1,1,0,1.0,7,3,0.7,-0.30000000000000004
346710,157:9000000004415566,308,32,276,0.1038961038961039,9,1,0.9,0.7961038961038961
346789,157:9000000004416235,22,6,16,0.2727272727272727,3,7,0.3,0.027272727272727282
346819,157:9000000004416464,174,18,156,0.10344827586206896,6,4,0.6,0.496551724137931
346820,157:9000000004416475,97,7,90,0.07216494845360824,4,6,0.4,0.3278350515463918
346868,157:9000000004416913,5,2,3,0.4,3,7,0.3,-0.10000000000000003
346901,157:9000000004417236,30,3,27,0.1,3,7,0.3,0.19999999999999998
346921,157:9000000004417401,264,27,237,0.10227272727272728,6,4,0.6,0.4977272727272727
346922,157:9000000004417402,394,31,363,0.07868020304568528,6,4,0.6,0.5213197969543147
347024,157:9000000004418291,43,6,37,0.13953488372093023,6,4,0.6,0.4604651162790697
347110,157:9000000004419008,6,2,4,0.3333333333333333,6,4,0.6,0.26666666666666666
347154,157:9000000004419362,21,7,14,0.3333333333333333,3,7,0.3,-0.033333333333333326
347173,157:9000000004419531,77,10,67,0.12987012987012986,3,7,0.3,0.17012987012987013
347257,157:9000000004420215,12,3,9,0.25,5,5,0.5,0.25
347289,157:9000000004420448,5,2,3,0.4,7,3,0.7,0.29999999999999993
347353,157:9000000004420851,231,37,194,0.16017316017316016,2,8,0.2,0.03982683982683985
347362,157:9000000004420901,24,4,20,0.16666666666666666,7,3,0.7,0.5333333333333333
347368,157:9000000004420947,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
347436,157:9000000004421611,7,6,1,0.8571428571428571,7,3,0.7,-0.15714285714285714
347444,157:9000000004421683,90,14,76,0.15555555555555556,7,3,0.7,0.5444444444444444
347585,157:9000000004423096,5,1,4,0.2,5,5,0.5,0.3
347855,157:9000000004425458,2,1,1,0.5,4,6,0.4,-0.09999999999999998
347892,157:9000000004425817,66,13,53,0.19696969696969696,4,6,0.4,0.20303030303030306
347924,157:9000000004426091,71,18,53,0.2535211267605634,6,4,0.6,0.3464788732394366
348013,157:9000000004426729,5,4,1,0.8,5,5,0.5,-0.30000000000000004
348023,157:9000000004426811,5,5,0,1.0,10,0,1.0,0.0
348024,157:9000000004426818,3,3,0,1.0,8,2,0.8,-0.19999999999999996
348031,157:9000000004426873,1,1,0,1.0,6,4,0.6,-0.4
348032,157:9000000004426874,4,1,3,0.25,6,4,0.6,0.35
348036,157:9000000004426886,2,2,0,1.0,4,6,0.4,-0.6
348043,157:9000000004426932,1,1,0,1.0,6,4,0.6,-0.4
348044,157:9000000004426937,2,1,1,0.5,4,6,0.4,-0.09999999999999998
348262,157:9000000004428657,4,2,2,0.5,3,7,0.3,-0.2
348350,157:9000000004429406,4,4,0,1.0,8,2,0.8,-0.19999999999999996
348352,157:9000000004429422,5,5,0,1.0,9,1,0.9,-0.09999999999999998
348355,157:9000000004429446,1,1,0,1.0,7,3,0.7,-0.30000000000000004
348356,157:9000000004429459,2,2,0,1.0,7,3,0.7,-0.30000000000000004
348357,157:9000000004429467,4,3,1,0.75,6,4,0.6,-0.15000000000000002
348564,157:9000000004431382,2,1,1,0.5,3,7,0.3,-0.2
348654,157:9000000004432262,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
348906,157:9000000004434524,113,24,89,0.21238938053097345,9,1,0.9,0.6876106194690266
349022,157:9000000004435584,3,3,0,1.0,10,0,1.0,0.0
349026,157:9000000004435639,1,1,0,1.0,8,2,0.8,-0.19999999999999996
349027,157:9000000004435651,1,1,0,1.0,9,1,0.9,-0.09999999999999998
349040,157:9000000004435825,1,1,0,1.0,2,8,0.2,-0.8
349047,157:9000000004435938,1,1,0,1.0,4,6,0.4,-0.6
349083,157:9000000004436331,22,8,14,0.36363636363636365,7,3,0.7,0.3363636363636363
349210,157:9000000004437309,1,1,0,1.0,9,1,0.9,-0.09999999999999998
349255,157:9000000004437741,3,2,1,0.6666666666666666,6,4,0.6,-0.06666666666666665
349390,157:9000000004439013,19,12,7,0.631578947368421,8,2,0.8,0.16842105263157903
349615,157:9000000004441121,9,5,4,0.5555555555555556,3,7,0.3,-0.2555555555555556
349710,157:9000000004441967,70,19,51,0.2714285714285714,6,4,0.6,0.32857142857142857
349764,157:9000000004442538,23,12,11,0.5217391304347826,4,6,0.4,-0.12173913043478257
349935,157:9000000004444085,5,3,2,0.6,7,3,0.7,0.09999999999999998
350062,157:9000000004445206,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
350340,157:9000000004447887,1,1,0,1.0,7,3,0.7,-0.30000000000000004
350355,157:9000000004447987,1,1,0,1.0,7,3,0.7,-0.30000000000000004
350690,157:9000000004451620,1,1,0,1.0,5,5,0.5,-0.5
350880,157:9000000004453978,1,1,0,1.0,7,3,0.7,-0.30000000000000004
350964,157:9000000004454744,1,1,0,1.0,6,4,0.6,-0.4
350966,157:9000000004454754,1,1,0,1.0,7,3,0.7,-0.30000000000000004
351037,158:9000000000147697,13,1,12,0.07692307692307693,3,7,0.3,0.22307692307692306
351093,158:9000000000273363,5,1,4,0.2,6,4,0.6,0.39999999999999997
351169,158:9000000000464310,1,1,0,1.0,7,3,0.7,-0.30000000000000004
351208,158:9000000000560439,2,1,1,0.5,6,4,0.6,0.09999999999999998
351352,158:9000000000887607,1,1,0,1.0,5,5,0.5,-0.5
351378,158:9000000000952027,1,1,0,1.0,7,3,0.7,-0.30000000000000004
351459,158:9000000001147709,11,1,10,0.09090909090909091,6,4,0.6,0.509090909090909
351462,158:9000000001160986,2,1,1,0.5,7,3,0.7,0.19999999999999996
351500,158:9000000001214296,40,3,37,0.075,6,4,0.6,0.525
351564,158:9000000001289996,2,1,1,0.5,5,5,0.5,0.0
351579,158:9000000001312024,13,3,10,0.23076923076923078,4,6,0.4,0.16923076923076924
351595,158:9000000001320246,1,1,0,1.0,9,1,0.9,-0.09999999999999998
351600,158:9000000001332135,1,1,0,1.0,7,3,0.7,-0.30000000000000004
351779,158:9000000002181501,6,4,2,0.6666666666666666,6,4,0.6,-0.06666666666666665
351812,158:9000000002246998,4,2,2,0.5,6,4,0.6,0.09999999999999998
351856,158:9000000002308826,1,1,0,1.0,4,6,0.4,-0.6
351861,158:9000000002314320,312,25,287,0.08012820512820513,9,1,0.9,0.8198717948717948
351892,158:9000000002336120,1,1,0,1.0,3,7,0.3,-0.7
351895,158:9000000002337770,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
351896,158:9000000002337771,5,1,4,0.2,3,7,0.3,0.09999999999999998
351922,158:9000000002349495,1,1,0,1.0,5,5,0.5,-0.5
352045,158:9000000002654039,2,1,1,0.5,4,6,0.4,-0.09999999999999998
352090,158:9000000002781805,5,2,3,0.4,2,8,0.2,-0.2
352102,158:9000000002801363,6,2,4,0.3333333333333333,3,7,0.3,-0.033333333333333326
352103,158:9000000002803086,1,1,0,1.0,7,3,0.7,-0.30000000000000004
352180,158:9000000002949065,1,1,0,1.0,6,4,0.6,-0.4
352192,158:9000000002969788,1,1,0,1.0,6,4,0.6,-0.4
352215,158:9000000003004409,2,1,1,0.5,7,3,0.7,0.19999999999999996
352254,158:9000000003060591,1,1,0,1.0,6,4,0.6,-0.4
352272,158:9000000003074592,67,6,61,0.08955223880597014,2,8,0.2,0.11044776119402987
352386,158:9000000003364967,1,1,0,1.0,5,5,0.5,-0.5
352403,158:9000000003410260,10,4,6,0.4,4,6,0.4,0.0
352408,158:9000000003431259,3,1,2,0.3333333333333333,5,5,0.5,0.16666666666666669
352410,158:9000000003431268,2,2,0,1.0,5,5,0.5,-0.5
352412,158:9000000003431287,2,2,0,1.0,8,2,0.8,-0.19999999999999996
352525,158:9000000003727196,4,2,2,0.5,6,4,0.6,0.09999999999999998
352588,158:9000000003853260,5,2,3,0.4,4,6,0.4,0.0
352604,158:9000000003894369,163,36,127,0.22085889570552147,6,4,0.6,0.3791411042944785
352632,158:9000000004015195,15,4,11,0.26666666666666666,5,5,0.5,0.23333333333333334
352640,158:9000000004030014,3,3,0,1.0,3,7,0.3,-0.7
352653,158:9000000004071100,3,2,1,0.6666666666666666,6,4,0.6,-0.06666666666666665
352668,158:9000000004142090,229,56,173,0.2445414847161572,10,0,1.0,0.7554585152838428
352678,158:9000000004184480,1,1,0,1.0,5,5,0.5,-0.5
352750,158:9000000004249416,21,2,19,0.09523809523809523,5,5,0.5,0.40476190476190477
352783,158:9000000004253620,6,1,5,0.16666666666666666,4,6,0.4,0.23333333333333336
352809,158:9000000004257555,306,28,278,0.0915032679738562,7,3,0.7,0.6084967320261437
352833,158:9000000004261197,2,2,0,1.0,5,5,0.5,-0.5
352894,158:9000000004269746,37,5,32,0.13513513513513514,6,4,0.6,0.46486486486486484
352903,158:9000000004271154,7,2,5,0.2857142857142857,7,3,0.7,0.41428571428571426
352931,158:9000000004274685,1,1,0,1.0,7,3,0.7,-0.30000000000000004
352936,158:9000000004275195,4,1,3,0.25,6,4,0.6,0.35
353014,158:9000000004284546,5,2,3,0.4,8,2,0.8,0.4
353039,158:9000000004288226,9,1,8,0.1111111111111111,3,7,0.3,0.18888888888888888
353046,158:9000000004288629,18,6,12,0.3333333333333333,3,7,0.3,-0.033333333333333326
353090,158:9000000004294360,172,7,165,0.040697674418604654,8,2,0.8,0.7593023255813954
353091,158:9000000004294375,5,2,3,0.4,3,7,0.3,-0.10000000000000003
353237,158:9000000004314338,3,1,2,0.3333333333333333,2,8,0.2,-0.1333333333333333
353252,158:9000000004316269,1,1,0,1.0,9,1,0.9,-0.09999999999999998
353253,158:9000000004316301,1,1,0,1.0,9,1,0.9,-0.09999999999999998
353394,158:9000000004332576,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
353491,158:9000000004344793,3,1,2,0.3333333333333333,8,2,0.8,0.46666666666666673
353547,158:9000000004352569,2,2,0,1.0,4,6,0.4,-0.6
353558,158:9000000004354571,1,1,0,1.0,6,4,0.6,-0.4
353575,158:9000000004356233,1,1,0,1.0,6,4,0.6,-0.4
353613,158:9000000004361209,1,1,0,1.0,7,3,0.7,-0.30000000000000004
353690,158:9000000004370776,2,2,0,1.0,6,4,0.6,-0.4
353728,158:9000000004376330,6,1,5,0.16666666666666666,3,7,0.3,0.13333333333333333
353746,158:9000000004379422,1,1,0,1.0,7,3,0.7,-0.30000000000000004
353751,158:9000000004379786,7,2,5,0.2857142857142857,5,5,0.5,0.2142857142857143
353752,158:9000000004379791,1,1,0,1.0,7,3,0.7,-0.30000000000000004
353755,158:9000000004380155,1,1,0,1.0,4,6,0.4,-0.6
353756,158:9000000004380227,2,1,1,0.5,3,7,0.3,-0.2
353759,158:9000000004380312,1,1,0,1.0,8,2,0.8,-0.19999999999999996
353791,158:9000000004384745,1,1,0,1.0,5,5,0.5,-0.5
353863,158:9000000004392789,2,1,1,0.5,4,6,0.4,-0.09999999999999998
353880,158:9000000004393962,1,1,0,1.0,7,3,0.7,-0.30000000000000004
353896,158:9000000004396174,30,2,28,0.06666666666666667,3,7,0.3,0.23333333333333334
353907,158:9000000004397038,1,1,0,1.0,6,4,0.6,-0.4
353910,158:9000000004397135,1,1,0,1.0,7,3,0.7,-0.30000000000000004
353979,158:9000000004405518,1,1,0,1.0,6,4,0.6,-0.4
354019,158:9000000004409958,83,6,77,0.07228915662650602,2,8,0.2,0.12771084337349398
354022,158:9000000004410228,3,1,2,0.3333333333333333,9,1,0.9,0.5666666666666667
354023,158:9000000004410341,23,2,21,0.08695652173913043,5,5,0.5,0.41304347826086957
354028,158:9000000004411328,2,2,0,1.0,4,6,0.4,-0.6
354057,158:9000000004414803,1,1,0,1.0,6,4,0.6,-0.4
354076,158:9000000004417146,244,44,200,0.18032786885245902,7,3,0.7,0.519672131147541
354110,158:9000000004421830,12,6,6,0.5,8,2,0.8,0.30000000000000004
354118,158:9000000004423059,4,3,1,0.75,6,4,0.6,-0.15000000000000002
354130,158:9000000004424788,19,1,18,0.05263157894736842,4,6,0.4,0.3473684210526316
354148,158:9000000004426888,3,3,0,1.0,3,7,0.3,-0.7
354327,158:9000000004451466,1,1,0,1.0,8,2,0.8,-0.19999999999999996
354344,158:9000000004453980,1,1,0,1.0,7,3,0.7,-0.30000000000000004
354368,159:9000000000039047,1,1,0,1.0,8,2,0.8,-0.19999999999999996
354807,159:9000000000081989,54,15,39,0.2777777777777778,6,4,0.6,0.3222222222222222
355450,159:9000000000145501,602,29,573,0.04817275747508306,9,1,0.9,0.8518272425249169
355504,159:9000000000148668,143,9,134,0.06293706293706294,5,5,0.5,0.4370629370629371
355645,159:9000000000159236,28,6,22,0.21428571428571427,4,6,0.4,0.18571428571428575
355762,159:9000000000169947,1,1,0,1.0,4,6,0.4,-0.6
356150,159:9000000000204665,1,1,0,1.0,7,3,0.7,-0.30000000000000004
356254,159:9000000000217446,4,1,3,0.25,8,2,0.8,0.55
356266,159:9000000000218698,9,2,7,0.2222222222222222,5,5,0.5,0.2777777777777778
356374,159:9000000000226809,2,1,1,0.5,5,5,0.5,0.0
356460,159:9000000000230122,3,1,2,0.3333333333333333,1,9,0.1,-0.2333333333333333
356526,159:9000000000232202,1,1,0,1.0,7,3,0.7,-0.30000000000000004
356615,159:9000000000244842,1,1,0,1.0,7,3,0.7,-0.30000000000000004
356800,159:9000000000262406,1,1,0,1.0,3,7,0.3,-0.7
356876,159:9000000000268687,2,1,1,0.5,4,6,0.4,-0.09999999999999998
356906,159:9000000000271000,5,2,3,0.4,3,7,0.3,-0.10000000000000003
356940,159:9000000000273358,2,2,0,1.0,3,7,0.3,-0.7
356950,159:9000000000274306,1,1,0,1.0,6,4,0.6,-0.4
357056,159:9000000000284595,2,1,1,0.5,5,5,0.5,0.0
357107,159:9000000000290084,1,1,0,1.0,9,1,0.9,-0.09999999999999998
357251,159:9000000000302867,8,2,6,0.25,6,4,0.6,0.35
357460,159:9000000000326612,1,1,0,1.0,5,5,0.5,-0.5
357527,159:9000000000333997,4,1,3,0.25,7,3,0.7,0.44999999999999996
357576,159:9000000000338673,6,3,3,0.5,5,5,0.5,0.0
358029,159:9000000000387932,4,1,3,0.25,4,6,0.4,0.15000000000000002
358258,159:9000000000410168,36,5,31,0.1388888888888889,6,4,0.6,0.4611111111111111
358262,159:9000000000410484,185,18,167,0.0972972972972973,9,1,0.9,0.8027027027027027
358266,159:9000000000411039,1,1,0,1.0,7,3,0.7,-0.30000000000000004
358322,159:9000000000415400,4,2,2,0.5,7,3,0.7,0.19999999999999996
358517,159:9000000000442117,1,1,0,1.0,5,5,0.5,-0.5
358609,159:9000000000449975,1,1,0,1.0,9,1,0.9,-0.09999999999999998
358647,159:9000000000454492,1,1,0,1.0,4,6,0.4,-0.6
358829,159:9000000000473852,1,1,0,1.0,3,7,0.3,-0.7
358870,159:9000000000478074,4,2,2,0.5,9,1,0.9,0.4
359115,159:9000000000505962,1,1,0,1.0,7,3,0.7,-0.30000000000000004
359286,159:9000000000525509,1,1,0,1.0,7,3,0.7,-0.30000000000000004
360023,159:9000000000596754,6,3,3,0.5,6,4,0.6,0.09999999999999998
360053,159:9000000000599660,1,1,0,1.0,7,3,0.7,-0.30000000000000004
360298,159:9000000000625695,54,3,51,0.05555555555555555,5,5,0.5,0.4444444444444444
360410,159:9000000000638306,13,1,12,0.07692307692307693,4,6,0.4,0.3230769230769231
360515,159:9000000000650132,2,1,1,0.5,6,4,0.6,0.09999999999999998
360727,159:9000000000676512,2,2,0,1.0,7,3,0.7,-0.30000000000000004
360777,159:9000000000684319,2,1,1,0.5,4,6,0.4,-0.09999999999999998
360785,159:9000000000685011,1,1,0,1.0,7,3,0.7,-0.30000000000000004
360792,159:9000000000685234,30,6,24,0.2,0,10,0.0,-0.2
360796,159:9000000000685284,50,14,36,0.28,5,5,0.5,0.21999999999999997
360867,159:9000000000693500,12,6,6,0.5,6,4,0.6,0.09999999999999998
360880,159:9000000000694762,7,2,5,0.2857142857142857,4,6,0.4,0.11428571428571432
361015,159:9000000000705639,75,7,68,0.09333333333333334,4,6,0.4,0.3066666666666667
361112,159:9000000000714684,13,5,8,0.38461538461538464,6,4,0.6,0.21538461538461534
361331,159:9000000000735124,2,1,1,0.5,7,3,0.7,0.19999999999999996
361440,159:9000000000742807,1,1,0,1.0,7,3,0.7,-0.30000000000000004
361655,159:9000000000759361,2,1,1,0.5,5,5,0.5,0.0
361662,159:9000000000759616,73,13,60,0.1780821917808219,5,5,0.5,0.3219178082191781
361668,159:9000000000760030,8,4,4,0.5,8,2,0.8,0.30000000000000004
361859,159:9000000000776490,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
361988,159:9000000000787821,3,1,2,0.3333333333333333,4,6,0.4,0.06666666666666671
362020,159:9000000000788767,1,1,0,1.0,5,5,0.5,-0.5
362207,159:9000000000805685,69,24,45,0.34782608695652173,8,2,0.8,0.4521739130434783
362209,159:9000000000805744,67,6,61,0.08955223880597014,6,4,0.6,0.5104477611940298
362302,159:9000000000811064,2,1,1,0.5,6,4,0.6,0.09999999999999998
362379,159:9000000000819034,109,6,103,0.05504587155963303,4,6,0.4,0.344954128440367
362422,159:9000000000822987,2,1,1,0.5,3,7,0.3,-0.2
362876,159:9000000000866124,2,1,1,0.5,4,6,0.4,-0.09999999999999998
363059,159:9000000000883878,36,9,27,0.25,3,7,0.3,0.04999999999999999
363063,159:9000000000884048,13,7,6,0.5384615384615384,6,4,0.6,0.06153846153846154
363413,159:9000000000909175,1,1,0,1.0,7,3,0.7,-0.30000000000000004
363452,159:9000000000912477,6,4,2,0.6666666666666666,4,6,0.4,-0.2666666666666666
363509,159:9000000000918541,5,1,4,0.2,3,7,0.3,0.09999999999999998
363513,159:9000000000918919,2,1,1,0.5,7,3,0.7,0.19999999999999996
363534,159:9000000000920118,2,2,0,1.0,6,4,0.6,-0.4
363544,159:9000000000921051,1,1,0,1.0,5,5,0.5,-0.5
363606,159:9000000000926269,5,4,1,0.8,3,7,0.3,-0.5
363610,159:9000000000926465,1,1,0,1.0,7,3,0.7,-0.30000000000000004
363728,159:9000000000935430,4,1,3,0.25,5,5,0.5,0.25
363754,159:9000000000937583,41,1,40,0.024390243902439025,2,8,0.2,0.175609756097561
363768,159:9000000000938652,1,1,0,1.0,7,3,0.7,-0.30000000000000004
363787,159:9000000000939554,3,1,2,0.3333333333333333,6,4,0.6,0.26666666666666666
363856,159:9000000000947238,1,1,0,1.0,6,4,0.6,-0.4
363920,159:9000000000951266,1,1,0,1.0,9,1,0.9,-0.09999999999999998
363986,159:9000000000955501,2,1,1,0.5,6,4,0.6,0.09999999999999998
364041,159:9000000000961598,1,1,0,1.0,7,3,0.7,-0.30000000000000004
364098,159:9000000000970145,2,1,1,0.5,6,4,0.6,0.09999999999999998
364156,159:9000000000975722,6,1,5,0.16666666666666666,5,5,0.5,0.33333333333333337
364243,159:9000000000983200,1,1,0,1.0,8,2,0.8,-0.19999999999999996
364281,159:9000000000985207,1,1,0,1.0,7,3,0.7,-0.30000000000000004
364301,159:9000000000987705,2,1,1,0.5,4,6,0.4,-0.09999999999999998
364385,159:9000000000995248,228,22,206,0.09649122807017543,6,4,0.6,0.5035087719298246
364400,159:9000000000996351,11,3,8,0.2727272727272727,5,5,0.5,0.2272727272727273
364562,159:9000000001013664,1,1,0,1.0,6,4,0.6,-0.4
364709,159:9000000001026512,2,2,0,1.0,8,2,0.8,-0.19999999999999996
364892,159:9000000001043534,1,1,0,1.0,7,3,0.7,-0.30000000000000004
365299,159:9000000001072617,15,4,11,0.26666666666666666,4,6,0.4,0.13333333333333336
365574,159:9000000001104101,13,7,6,0.5384615384615384,6,4,0.6,0.06153846153846154
365657,159:9000000001111640,252,65,187,0.25793650793650796,6,4,0.6,0.342063492063492
365897,159:9000000001130451,3,2,1,0.6666666666666666,4,6,0.4,-0.2666666666666666
365911,159:9000000001130670,3,3,0,1.0,8,2,0.8,-0.19999999999999996
366008,159:9000000001138782,32,1,31,0.03125,6,4,0.6,0.56875
366031,159:9000000001139943,687,49,638,0.07132459970887918,2,8,0.2,0.12867540029112084
366359,159:9000000001164941,2,1,1,0.5,4,6,0.4,-0.09999999999999998
366389,159:9000000001167000,2,2,0,1.0,7,3,0.7,-0.30000000000000004
366555,159:9000000001177556,27,5,22,0.18518518518518517,7,3,0.7,0.5148148148148148
366577,159:9000000001178752,2,1,1,0.5,8,2,0.8,0.30000000000000004
366617,159:9000000001180908,3,1,2,0.3333333333333333,1,9,0.1,-0.2333333333333333
366628,159:9000000001181613,3,1,2,0.3333333333333333,8,2,0.8,0.46666666666666673
366656,159:9000000001182899,19,7,12,0.3684210526315789,8,2,0.8,0.4315789473684211
366694,159:9000000001185777,4,1,3,0.25,7,3,0.7,0.44999999999999996
366766,159:9000000001191261,1,1,0,1.0,6,4,0.6,-0.4
366906,159:9000000001199190,4,1,3,0.25,5,5,0.5,0.25
366949,159:9000000001201710,1,1,0,1.0,6,4,0.6,-0.4
366983,159:9000000001203852,1,1,0,1.0,5,5,0.5,-0.5
367035,159:9000000001206646,1,1,0,1.0,4,6,0.4,-0.6
367641,159:9000000001239229,149,45,104,0.30201342281879195,6,4,0.6,0.297986577181208
367771,159:9000000001246220,2,1,1,0.5,2,8,0.2,-0.3
367857,159:9000000001250642,1,1,0,1.0,8,2,0.8,-0.19999999999999996
368275,159:9000000001270722,18,2,16,0.1111111111111111,5,5,0.5,0.3888888888888889
368315,159:9000000001272831,106,26,80,0.24528301886792453,6,4,0.6,0.35471698113207545
368606,159:9000000001288344,4,1,3,0.25,5,5,0.5,0.25
368761,159:9000000001297618,26,2,24,0.07692307692307693,6,4,0.6,0.523076923076923
368781,159:9000000001298458,15,1,14,0.06666666666666667,2,8,0.2,0.13333333333333336
368879,159:9000000001303516,7,5,2,0.7142857142857143,8,2,0.8,0.08571428571428574
369084,159:9000000001312631,7,1,6,0.14285714285714285,4,6,0.4,0.2571428571428572
369112,159:9000000001313378,1,1,0,1.0,9,1,0.9,-0.09999999999999998
369148,159:9000000001315007,2,2,0,1.0,6,4,0.6,-0.4
369189,159:9000000001316476,1,1,0,1.0,7,3,0.7,-0.30000000000000004
369204,159:9000000001317377,32,4,28,0.125,4,6,0.4,0.275
369316,159:9000000001324482,5,4,1,0.8,10,0,1.0,0.19999999999999996
369442,159:9000000001332506,3,3,0,1.0,10,0,1.0,0.0
369521,159:9000000001334412,23,8,15,0.34782608695652173,2,8,0.2,-0.14782608695652172
369527,159:9000000001334472,68,23,45,0.3382352941176471,9,1,0.9,0.5617647058823529
369638,159:9000000001341683,1,1,0,1.0,7,3,0.7,-0.30000000000000004
369722,159:9000000001346410,1,1,0,1.0,8,2,0.8,-0.19999999999999996
369829,159:9000000001356515,3,1,2,0.3333333333333333,8,2,0.8,0.46666666666666673
369847,159:9000000001357784,2,1,1,0.5,8,2,0.8,0.30000000000000004
369878,159:9000000001360892,1,1,0,1.0,2,8,0.2,-0.8
369910,159:9000000001362813,3,2,1,0.6666666666666666,4,6,0.4,-0.2666666666666666
369912,159:9000000001362842,1,1,0,1.0,7,3,0.7,-0.30000000000000004
369990,159:9000000001364574,34,15,19,0.4411764705882353,6,4,0.6,0.1588235294117647
370026,159:9000000001366092,127,40,87,0.31496062992125984,7,3,0.7,0.3850393700787401
